Төлөвлөгөөний_дугаар,Сургалтын_төлөвлөгөө,Сургалтын_төрөл,Хичээлийн_дугаар,Хичээлийн_нэр,Залгамж_хичээлийн_дугаар,Залгамж_хичээлийн_нэр
72b386224056bf940cd5b01341f65e9d,Бизнесийн удирдлага - 2015,Бэлтгэл,807f390d98ca80c5d0d8f508f26b8656,Төрийн санхүү,d0ec7deb55fed8949efb61cf1fa39004,Санхүүгийн үндэс
72b386224056bf940cd5b01341f65e9d,Бизнесийн удирдлага - 2015,Бэлтгэл,40d300970074f93e6a14657860750219,Төслийн менежмент,e3aba3971c560bcd3591124675a8fb57,Менежментийн үндэс
72b386224056bf940cd5b01341f65e9d,Бизнесийн удирдлага - 2015,Бэлтгэл,09c1279b01289fa282367675519325a1,Хэрэглэгчийн зан төлөв,7dd6af0d70340195c48c002ebe5e4aac,Маркетингийн үндэс
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,cd36a187d608a900c08ca7d480361e79,Pекомбинант технологи,bcab3b9a2e9eb0628cfd9d237578f913,Молекул биологийн лаборатори
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,4666e8bd27ff43dd76982b7e27c6e4cd,Биобүтээгдэхүүн хөгжүүлэлт,22b880633e6c3b3c7bccc56c59ff11b9,Эд эсийн инженерчлэл
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,6f467e9654331d7ad85ed630906ac10b,Биоинженерийн информатик,b4915aab190bf02240b3c61bf46fbb58,Хэрэглээний микробиологи
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,17bafaff2a961a82ae4a7161dade1beb,Биоинженерчлэлийн тусгай лекцүүд,e36dfba5e7cc3a42ee845634093caaa1,Биоинженерчлэлийн үндэс
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,07d0ddc0e08a75edd8252a4ee32a4b05,Биотехнологи ба биоинженерчлэл,17bafaff2a961a82ae4a7161dade1beb,Биоинженерчлэлийн тусгай лекцүүд
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,f2013aa6b8488641df6c34959d797e15,Инженерийн зураг зүй,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,f2013aa6b8488641df6c34959d797e15,Инженерийн зураг зүй,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,642ad51faa492de9795844a2d0c6142f,Инженерийн механик,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,642ad51faa492de9795844a2d0c6142f,Инженерийн механик,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,3e0ce87560cc1e32353de7d1eedb58f9,Инженерийн термодинaмик,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,3e0ce87560cc1e32353de7d1eedb58f9,Инженерийн термодинaмик,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,0cf4d4691fe56e8bcdfc386df95c78d8,Инженерийн цахилгаан соронзон,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,0cf4d4691fe56e8bcdfc386df95c78d8,Инженерийн цахилгаан соронзон,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,86779aa5332ae2efcb7252165bc633e5,Математик загварчлал ба матлаб,6f467e9654331d7ad85ed630906ac10b,Биоинженерийн информатик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,3aef625160d85a9fc3b52f3be4474ed5,Микробиологи ферментацийн лаборатори,b4915aab190bf02240b3c61bf46fbb58,Хэрэглээний микробиологи
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,7c14129e8f44ed8affafa91b8981e91c,Молекулын инженерчлэл,085041a0a9f34e2125087d2c53fe6291,Хэрэглээний генетик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,691f1c02ba340056657d9fd9f5bf017c,Невробиологи,3ca43d27fa81f452a4d0b6ae09f809aa,Хүний биеийн анатоми физиологи
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,b60c86b130a3ef5f2f03ce2b032147d8,Орчны биоинженерчлэл,3aef625160d85a9fc3b52f3be4474ed5,Микробиологи ферментацийн лаборатори
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,7361bffc2bfd9efcbf652e56f5f9d23c,Фармакогноз,e9805f420cf6313f17a4d807871d9938,Хими биологийн шинжилгээний арга зүй
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,e9805f420cf6313f17a4d807871d9938,Хими биологийн шинжилгээний арга зүй,fe065cf78f3f3c12b6af5a4f1ee790fb,Хэрэглээний биохими 
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,14d8905820297f70d9a211f964f16257,"Хроматограф, ялгах технологи",3aef625160d85a9fc3b52f3be4474ed5,Микробиологи ферментацийн лаборатори
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,3ca43d27fa81f452a4d0b6ae09f809aa,Хүний биеийн анатоми физиологи,fe065cf78f3f3c12b6af5a4f1ee790fb,Хэрэглээний биохими 
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,3ca43d27fa81f452a4d0b6ae09f809aa,Хүний биеийн анатоми физиологи,085041a0a9f34e2125087d2c53fe6291,Хэрэглээний генетик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,9256f177e09e1f3f6f860a86373b3aad,Хэрэглээний математик,d600a2c0f0abaa265941e3c4c2510c26,Математик 1б (Ерөнхий суурь)
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,9256f177e09e1f3f6f860a86373b3aad,Хэрэглээний математик,f7d231711d490bcbf845df42c7eb6096,Математик 1в (Ерөнхий суурь)
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,22b880633e6c3b3c7bccc56c59ff11b9,Эд эсийн инженерчлэл,7061e05fd01005f38567bfe463f680ed,Эсийн молекул биологи 
a3788c8c64fd65c470e23e7534c3ebc8,Био-инженерчлэл - 2014,Өдрийн сургалт,7061e05fd01005f38567bfe463f680ed,Эсийн молекул биологи ,085041a0a9f34e2125087d2c53fe6291,Хэрэглээний генетик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,cd36a187d608a900c08ca7d480361e79,Pекомбинант технологи,bcab3b9a2e9eb0628cfd9d237578f913,Молекул биологийн лаборатори
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,08eac1d7ee7ce0f8c4a4d22ba0c72f03,Биобүтээгдэхүүн хөгжүүлэлт,22b880633e6c3b3c7bccc56c59ff11b9,Эд эсийн инженерчлэл
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,6f467e9654331d7ad85ed630906ac10b,Биоинженерийн информатик,b4915aab190bf02240b3c61bf46fbb58,Хэрэглээний микробиологи
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,17bafaff2a961a82ae4a7161dade1beb,Биоинженерчлэлийн тусгай лекцүүд,e36dfba5e7cc3a42ee845634093caaa1,Биоинженерчлэлийн үндэс
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,07d0ddc0e08a75edd8252a4ee32a4b05,Биотехнологи ба биоинженерчлэл,17bafaff2a961a82ae4a7161dade1beb,Биоинженерчлэлийн тусгай лекцүүд
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,f2013aa6b8488641df6c34959d797e15,Инженерийн зураг зүй,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,f2013aa6b8488641df6c34959d797e15,Инженерийн зураг зүй,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,642ad51faa492de9795844a2d0c6142f,Инженерийн механик,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,642ad51faa492de9795844a2d0c6142f,Инженерийн механик,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,3e0ce87560cc1e32353de7d1eedb58f9,Инженерийн термодинaмик,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,3e0ce87560cc1e32353de7d1eedb58f9,Инженерийн термодинaмик,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,0cf4d4691fe56e8bcdfc386df95c78d8,Инженерийн цахилгаан соронзон,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,0cf4d4691fe56e8bcdfc386df95c78d8,Инженерийн цахилгаан соронзон,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,86779aa5332ae2efcb7252165bc633e5,Математик загварчлал ба матлаб,6f467e9654331d7ad85ed630906ac10b,Биоинженерийн информатик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,3aef625160d85a9fc3b52f3be4474ed5,Микробиологи ферментацийн лаборатори,b4915aab190bf02240b3c61bf46fbb58,Хэрэглээний микробиологи
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,7c14129e8f44ed8affafa91b8981e91c,Молекулын инженерчлэл,085041a0a9f34e2125087d2c53fe6291,Хэрэглээний генетик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,691f1c02ba340056657d9fd9f5bf017c,Невробиологи,3ca43d27fa81f452a4d0b6ae09f809aa,Хүний биеийн анатоми физиологи
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,da94cbeff56cfda50785df477941308b,Органик хими,e0070f4adceee3ac92c8eb8b95ad84a7,Ерөнхий хими (БУС-ын мэргэжлийн суурь)
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,b60c86b130a3ef5f2f03ce2b032147d8,Орчны биоинженерчлэл,3aef625160d85a9fc3b52f3be4474ed5,Микробиологи ферментацийн лаборатори
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,7361bffc2bfd9efcbf652e56f5f9d23c,Фармакогноз,e9805f420cf6313f17a4d807871d9938,Хими биологийн шинжилгээний арга зүй
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,e9805f420cf6313f17a4d807871d9938,Хими биологийн шинжилгээний арга зүй,fe065cf78f3f3c12b6af5a4f1ee790fb,Хэрэглээний биохими 
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,14d8905820297f70d9a211f964f16257,"Хроматограф, ялгах технологи",3aef625160d85a9fc3b52f3be4474ed5,Микробиологи ферментацийн лаборатори
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,3ca43d27fa81f452a4d0b6ae09f809aa,Хүний биеийн анатоми физиологи,fe065cf78f3f3c12b6af5a4f1ee790fb,Хэрэглээний биохими 
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,3ca43d27fa81f452a4d0b6ae09f809aa,Хүний биеийн анатоми физиологи,085041a0a9f34e2125087d2c53fe6291,Хэрэглээний генетик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,9256f177e09e1f3f6f860a86373b3aad,Хэрэглээний математик,d600a2c0f0abaa265941e3c4c2510c26,Математик 1б (Ерөнхий суурь)
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,9256f177e09e1f3f6f860a86373b3aad,Хэрэглээний математик,f7d231711d490bcbf845df42c7eb6096,Математик 1в (Ерөнхий суурь)
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,0b7ff420be23b7bd97f7a687e6b8246b,Цахилгаан хэлхээ,5fd515799993f7602d29e8a40e09d34e,Инженерийн математик
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,22b880633e6c3b3c7bccc56c59ff11b9,Эд эсийн инженерчлэл,7061e05fd01005f38567bfe463f680ed,Эсийн молекул биологи 
501627aa14e37bd1d4143159e0e9620f,Био-инженерчлэл - 2020,Өдрийн сургалт,7061e05fd01005f38567bfe463f680ed,Эсийн молекул биологи ,085041a0a9f34e2125087d2c53fe6291,Хэрэглээний генетик
6332a8f62e3a9d5831724f2ffe55cae0,Био-инженерчлэл - 2023,Өдрийн сургалт,775679ee9220a358ee19f572041e40f0,Бакалаврын  судалгааны  ажил,4d1180e592869543e75486faa4eb9d23,Төслийн ажил
6332a8f62e3a9d5831724f2ffe55cae0,Био-инженерчлэл - 2023,Өдрийн сургалт,08eac1d7ee7ce0f8c4a4d22ba0c72f03,Биобүтээгдэхүүн хөгжүүлэлт,22b880633e6c3b3c7bccc56c59ff11b9,Эд эсийн инженерчлэл
6332a8f62e3a9d5831724f2ffe55cae0,Био-инженерчлэл - 2023,Өдрийн сургалт,6f467e9654331d7ad85ed630906ac10b,Биоинженерийн информатик,b4915aab190bf02240b3c61bf46fbb58,Хэрэглээний микробиологи
6332a8f62e3a9d5831724f2ffe55cae0,Био-инженерчлэл - 2023,Өдрийн сургалт,d75f5329450826822ae35da4c1e7d103,Био-инженерчлэлийн лаборатори,e9805f420cf6313f17a4d807871d9938,Хими биологийн шинжилгээний арга зүй
6332a8f62e3a9d5831724f2ffe55cae0,Био-инженерчлэл - 2023,Өдрийн сургалт,9ca407bdbd66079103cb4ac128614422,"Биомеханик, бионик",6f467e9654331d7ad85ed630906ac10b,Биоинженерийн информатик
6332a8f62e3a9d5831724f2ffe55cae0,Био-инженерчлэл - 2023,Өдрийн сургалт,3e0ce87560cc1e32353de7d1eedb58f9,Инженерийн термодинaмик,85bea3bb05e27edacbfd0a70ef277160,Инженерийн физик
6332a8f62e3a9d5831724f2ffe55cae0,Био-инженерчлэл - 2023,Өдрийн сургалт,86779aa5332ae2efcb7252165bc633e5,Математик загварчлал ба матлаб,6f467e9654331d7ad85ed630906ac10b,Биоинженерийн информатик
